KOD IPT,KOD  PROGRAM (5 digit),KOD PERINGKAT Kelulusan,Kod Kategori
01378,10928,4,2
01379,14345,4,2
01380,04400,4,2
01380,10928,4,2
01381,04400,4,2
01381,10928,4,2
01382,04400,4,2
01382,10928,4,2
01383,04400,4,2
01383,10928,4,2
01384,04400,4,2
01384,10928,4,2
01385,04400,4,2
01385,09164,4,2
01385,09301,4,2
01385,09693,4,2
01385,10928,4,2
01385,10941,4,2
01386,09164,4,2
01387,11544,4,2
01388,04400,4,2
01388,10928,4,2
01389,04400,4,2
01389,10928,4,2
01390,04400,4,2
01390,10928,4,2
01391,03604,4,2
01391,04649,4,2
01391,06386,4,2
01391,08815,4,2
01391,12606,4,2
01391,12608,4,2
01391,12609,4,2
01391,12610,4,2
01391,12739,4,2
01391,12817,4,2
01391,12831,4,2
01391,12832,4,2
01391,12833,4,2
01391,12898,4,2
01391,12899,4,2
01391,13055,4,2
01392,02079,4,2
01392,02122,4,2
01392,02127,4,2
01392,02128,4,2
01392,02130,4,2
01392,02133,4,2
01392,02138,4,2
01392,02144,4,2
01392,02145,4,2
01392,02147,4,2
01392,02166,4,2
01392,02172,4,2
01392,02175,4,2
01392,02202,4,2
01392,02217,4,2
01392,02249,4,2
01392,02255,4,2
01392,02264,4,2
01392,02265,4,2
01392,02272,4,2
01392,02275,4,2
01392,02283,4,2
01392,02308,4,2
01392,02348,4,2
01392,02351,4,2
01392,02363,4,2
01392,02368,4,2
01392,02372,4,2
01392,02376,4,2
01392,02405,4,2
01392,02433,4,2
01392,02474,4,2
01392,02475,4,2
01392,02498,4,2
01392,02514,4,2
01392,02553,4,2
01392,02578,4,2
01392,02606,4,2
01392,02623,4,2
01392,02624,4,2
01392,02625,4,2
01392,02626,4,2
01392,02633,4,2
01392,02807,4,2
01392,02969,4,2
01392,03022,4,2
01392,03023,4,2
01392,03024,4,2
01392,03025,4,2
01392,03026,4,2
01392,03027,4,2
01392,03028,4,2
01392,03029,4,2
01392,03083,4,2
01392,03099,4,2
01392,03115,4,2
01392,03169,4,2
01392,03197,4,2
01392,03234,4,2
01392,03238,4,2
01392,04601,4,2
01392,04746,4,2
01392,04819,4,2
01392,04844,4,2
01392,05043,4,2
01392,05235,4,2
01392,05565,4,2
01392,05576,4,2
01392,05710,4,2
01392,06385,4,2
01392,06502,4,2
01392,06519,4,2
01392,06914,4,2
01392,06982,4,2
01392,07227,4,2
01392,07260,4,2
01392,07450,4,2
01392,07451,4,2
01392,07452,4,2
01392,07453,4,2
01392,07454,4,2
01392,07714,4,2
01392,07890,4,2
01392,07911,4,2
01392,07939,4,2
01392,08070,4,2
01392,08380,4,2
01392,08738,4,2
01392,08786,4,2
01392,08904,4,2
01392,09043,4,2
01392,11222,4,2
01392,20139,4,2
01392,20623,2,2
01392,20625,2,2
01393,04280,4,2
01393,04400,4,2
01394,04400,4,2
01394,09164,4,2
01394,10928,4,2
01395,04400,4,2
01395,10928,4,2
01396,04400,4,2
01396,10928,4,2
01397,04400,4,2
01397,10928,4,2
01397,17143,2,2
01398,17662,2,2
01399,02225,4,2
01399,02246,4,2
01399,02280,4,2
01399,02338,4,2
01399,02366,4,2
01399,02389,4,2
01399,02919,4,2
01399,03092,4,2
01399,03212,4,2
01399,03216,4,2
01399,04581,4,2
01399,05043,4,2
01399,05148,4,2
01399,05235,4,2
01399,05479,4,2
01399,05682,4,2
01399,05845,4,2
01399,06280,4,2
01399,06331,4,2
01399,06433,4,2
01399,06467,4,2
01399,07426,4,2
01399,07948,4,2
01399,08213,4,2
01399,12735,4,2
01399,20122,4,2
01399,20139,4,2
01400,09227,4,2
01401,05125,4,2
01401,05555,4,2
01401,06408,4,2
01401,06426,4,2
01401,07080,4,2
01401,07566,4,2
01401,07754,4,2
01401,07912,4,2
01401,08174,4,2
01401,08293,4,2
01401,08301,4,2
01401,08381,4,2
01401,08474,4,2
01402,02101,4,2
01402,02424,4,2
01402,02466,4,2
01402,02472,4,2
01402,02639,4,2
01402,02760,4,2
01402,02761,4,2
01402,02762,4,2
01402,02763,4,2
01402,02764,4,2
01402,02766,4,2
01402,02767,4,2
01402,02821,4,2
01402,02919,4,2
01402,02930,4,2
01402,02935,4,2
01402,02945,4,2
01402,02946,4,2
01402,02947,4,2
01402,02948,4,2
01402,02952,4,2
01402,02971,4,2
01402,02977,4,2
01402,02978,4,2
01402,02979,4,2
01402,02981,4,2
01402,02982,4,2
01402,02995,4,2
01402,02997,4,2
01402,02998,4,2
01402,03041,4,2
01402,03119,4,2
01402,03120,4,2
01402,03121,4,2
01402,03168,4,2
01402,03177,4,2
01402,03207,4,2
01402,03211,4,2
01402,03213,4,2
01402,03214,4,2
01402,03215,4,2
01402,03216,4,2
01402,04737,4,2
01402,04740,4,2
01402,06689,4,2
01402,07018,4,2
01402,07607,4,2
01402,07634,4,2
01402,08123,4,2
01403,04601,4,2
01403,04818,4,2
01403,04845,4,2
01403,05235,4,2
01403,05273,4,2
01403,06385,4,2
01403,06392,4,2
01403,06522,4,2
01403,06531,4,2
01403,07237,4,2
01403,07266,4,2
01403,07965,4,2
01403,07966,4,2
01403,08213,4,2
01403,08842,4,2
01403,08889,4,2
01403,09143,4,2
01403,11318,4,2
01403,20139,4,2
01403,20623,2,2
01404,14351,2,2
01405,04400,4,2
01405,10928,4,2
01405,20486,6,2
01406,04400,4,2
01406,10928,4,2
01407,04400,4,2
01407,10928,4,2
01408,06502,4,2
01408,08786,4,2
01408,08830,4,2
01409,01940,4,2
01409,01977,4,2
01409,01978,4,2
01409,01979,4,2
01409,01980,4,2
01409,01982,4,2
01409,01987,4,2
01409,02022,4,2
01409,02032,4,2
01409,02036,4,2
01409,02038,4,2
01409,02043,4,2
01409,02044,4,2
01409,02058,4,2
01409,02333,4,2
01409,02358,4,2
01409,06506,4,2
01409,06508,4,2
01409,06509,4,2
01409,09227,4,2
01409,09252,4,2
01409,09253,4,2
01409,09255,4,2
01409,09257,4,2
01409,09272,4,2
01409,09273,4,2
01409,12045,4,2
01409,12123,4,2
01409,12161,4,2
01409,12180,4,2
01409,12204,4,2
01409,12236,4,2
01409,12331,4,2
01409,12348,4,2
01409,12458,4,2
01409,12481,4,2
01409,12482,4,2
01409,12484,4,2
01409,12486,4,2
01409,12488,4,2
01409,12489,4,2
01409,12490,4,2
01409,12506,4,2
01409,12510,4,2
01409,12528,4,2
01409,12617,4,2
01409,12722,4,2
01409,12730,4,2
01409,12834,4,2
01409,12863,4,2
01409,12864,4,2
01409,12873,4,2
01410,04400,4,2
01410,10928,4,2
01411,04400,4,2
01411,10928,4,2
01412,04400,4,2
01412,09164,4,2
01412,10928,4,2
01412,11003,4,2
01412,17220,2,2
01412,20394,6,2
01413,02071,4,2
01413,04400,4,2
01413,10628,4,2
01413,10941,4,2
01413,11256,4,2
01413,11537,4,2
01414,04400,4,2
01414,10928,4,2
01415,09164,4,2
01416,04400,4,2
01416,09164,4,2
01416,10928,4,2
01416,11256,4,2
01417,17143,2,2
01418,04400,4,2
01418,10928,4,2
01419,04400,4,2
01419,10928,4,2
01420,04400,4,2
01420,10928,4,2
01421,04400,4,2
01421,10928,4,2
01421,17143,2,2
01421,17220,2,2
01422,04400,4,2
01422,10928,4,2
01423,04400,4,2
01423,09164,4,2
01423,10928,4,2
01424,04400,4,2
01424,10928,4,2
01425,02086,4,2
01425,03515,4,2
01425,03528,4,2
01425,03559,4,2
01425,03566,4,2
01425,03582,4,2
01425,03631,4,2
01425,03661,4,2
01425,03668,4,2
01425,03678,4,2
01425,09227,4,2
01425,09236,4,2
01425,09237,4,2
01425,09238,4,2
01425,09239,4,2
01425,09246,4,2
01425,09251,4,2
01425,09268,4,2
01425,09277,4,2
01425,09279,4,2
01425,09286,4,2
01425,09296,4,2
01425,09297,4,2
01426,04400,4,2
01426,10928,4,2
01427,04400,4,2
01427,10928,4,2
01428,04400,4,2
01428,10928,4,2
01429,04400,4,2
01429,09164,4,2
01429,10928,4,2
01430,04400,4,2
01430,10928,4,2
01431,04309,4,2
01431,04410,4,2
01431,04418,4,2
01431,04485,4,2
01431,04491,4,2
01431,04503,4,2
01431,09048,4,2
01431,09054,4,2
01431,09087,4,2
01431,09095,4,2
01431,09306,4,2
01431,09309,4,2
01431,09575,4,2
01431,09588,4,2
01431,09603,4,2
01431,09676,4,2
01431,09686,4,2
01431,09700,4,2
01431,09748,4,2
01431,09772,4,2
01431,09783,4,2
01431,09875,4,2
01431,09880,4,2
01431,09947,4,2
01431,09956,4,2
01431,09957,4,2
01431,09960,4,2
01431,09961,4,2
01431,09972,4,2
01431,09973,4,2
01431,10446,4,2
01431,10592,4,2
01431,10597,4,2
01431,10635,4,2
01431,10719,4,2
01431,10723,4,2
01431,10724,4,2
01431,10725,4,2
01431,10829,4,2
01431,10909,4,2
01431,10935,4,2
01431,10936,4,2
01431,10937,4,2
01431,10938,4,2
01431,10958,4,2
01431,10960,4,2
01431,10973,4,2
01431,11011,4,2
01431,11229,4,2
01431,11246,4,2
01431,11268,4,2
01432,04400,4,2
01432,10928,4,2
01433,17663,2,2
01434,04400,4,2
01434,10928,4,2
01435,04400,4,2
01435,10928,4,2
01436,10738,4,2
01437,06502,4,2
01437,06914,4,2
01438,04400,4,2
01438,10928,4,2
01439,14636,2,2
01439,14707,2,2
01439,14713,2,2
01439,14921,2,2
01440,16738,2,2
01440,16752,2,2
01440,16925,2,2
01440,17030,2,2
01440,17046,2,2
01440,17056,2,2
01441,20501,6,2
01442,04400,4,2
01442,10928,4,2
01443,09903,4,2
01443,17143,2,2
01444,03991,4,2
01444,09981,4,2
01444,14696,2,2
01444,14704,2,2
01444,03932,4,2
01444,03933,4,2
01444,03938,4,2
01444,03939,4,2
01444,03940,4,2
01444,03959,4,2
01444,03967,4,2
01444,03973,4,2
01444,03974,4,2
01444,03977,4,2
01444,03987,4,2
01444,03989,4,2
01444,03996,4,2
01444,03997,4,2
01444,03998,4,2
01444,04002,4,2
01444,04004,4,2
01444,04007,4,2
01444,04020,4,2
01444,04024,4,2
01444,04025,4,2
01444,04118,4,2
01444,04135,4,2
01444,04149,4,2
01444,04212,4,2
01444,04218,4,2
01444,04221,4,2
01444,04223,4,2
01444,04226,4,2
01444,04227,4,2
01444,04241,4,2
01444,04261,4,2
01444,04263,4,2
01444,04265,4,2
01444,04267,4,2
01444,04269,4,2
01444,04271,4,2
01444,09325,4,2
01444,10496,4,2
01444,10499,4,2
01444,10507,4,2
01444,10517,4,2
01444,10613,4,2
01444,10734,4,2
01444,10753,4,2
01444,10755,4,2
01444,10757,4,2
01444,14421,2,2
01444,14442,2,2
01444,14497,2,2
01444,14547,2,2
01444,14645,2,2
01444,14814,2,2
01444,14895,2,2
01444,14944,2,2
01444,15079,2,2
01444,15099,2,2
01444,15178,2,2
01444,15263,2,2
01444,15403,2,2
01444,15456,2,2
01444,15719,2,2
01444,15721,2,2
01444,15945,2,2
01444,15947,2,2
01444,15948,2,2
01444,15985,2,2
01444,16067,2,2
01444,16101,2,2
01444,16128,2,2
01444,16136,2,2
01444,16143,2,2
01444,16224,2,2
01444,16350,2,2
01444,16358,2,2
01444,16500,2,2
01444,16543,2,2
01444,16585,2,2
01444,16941,2,2
01444,16964,2,2
01444,16983,2,2
01444,17055,2,2
01444,18578,4,2
01444,21244,4,2
01445,04313,4,2
01446,00176,4,2
01446,03274,4,2
01446,03275,4,2
01446,06678,4,2
01446,06682,4,2
01446,20625,2,2
01447,04400,4,2
01447,09164,4,2
01447,10928,4,2
01448,04539,4,2
01448,04601,4,2
01448,04607,4,2
01448,04608,4,2
01448,04609,4,2
01448,04746,4,2
01448,04751,4,2
01448,04783,4,2
01448,04845,4,2
01448,05043,4,2
01448,05106,4,2
01448,05157,4,2
01448,05158,4,2
01448,05159,4,2
01448,05160,4,2
01448,05442,4,2
01448,05563,4,2
01448,05604,4,2
01448,05845,4,2
01448,05979,4,2
01448,06140,4,2
01448,06345,4,2
01448,06406,4,2
01448,06467,4,2
01448,06502,4,2
01448,06914,4,2
01448,06988,4,2
01448,07017,4,2
01448,07108,4,2
01448,07109,4,2
01448,07257,4,2
01448,07348,4,2
01448,07360,4,2
01448,07366,4,2
01448,07371,4,2
01448,07403,4,2
01448,07457,4,2
01448,07466,4,2
01448,07477,4,2
01448,07572,4,2
01448,07577,4,2
01448,07635,4,2
01448,08069,4,2
01448,08543,4,2
01448,08786,4,2
01448,08830,4,2
01448,09180,4,2
01448,20139,4,2
01448,20161,4,2
01448,20625,2,2
01449,09227,4,2
01449,09232,4,2
01449,09233,4,2
01449,09280,4,2
01449,09304,4,2
01450,10738,4,2
01451,10738,4,2
01452,04400,4,2
01452,10928,4,2
01453,04400,4,2
01453,10928,4,2
01454,04400,4,2
01454,10928,4,2
01455,10738,4,2
01456,04288,4,2
01456,09531,4,2
01456,09642,4,2
01456,09653,4,2
01456,09838,4,2
01456,10714,4,2
01456,14641,2,2
01456,14913,2,2
01456,15127,2,2
01456,15272,2,2
01456,16109,2,2
01456,18174,4,2
01456,18232,4,2
01456,18333,4,2
01456,18542,4,2
01456,18616,4,2
01456,18815,4,2
01456,22294,6,2
01457,04400,4,2
01457,09164,4,2
01457,10928,4,2
01458,04400,4,2
01458,10928,4,2
01459,10111,4,2
00020,15212,2,2
00020,15216,2,2
00020,15222,2,2
00020,15224,2,2
00020,15226,2,2
01460,15213,2,2
01460,15217,2,2
01460,15223,2,2
01460,15225,2,2
01460,15227,2,2
01461,04400,4,2
01461,09164,4,2
01461,10928,4,2
01462,04400,4,2
01462,10928,4,2
01463,04400,4,2
01463,10928,4,2
01464,04400,4,2
01464,10928,4,2
01465,04400,4,2
01465,10928,4,2
01466,04400,4,2
01466,10928,4,2
01467,04400,4,2
01467,10928,4,2
01467,17143,2,2
01468,04400,4,2
01468,09164,4,2
01468,10928,4,2
01469,04400,4,2
01469,10928,4,2
01470,04400,4,2
01470,10928,4,2
01471,04400,4,2
01471,10928,4,2
01472,04400,4,2
01472,10928,4,2
01473,04400,4,2
01473,10928,4,2
01474,04400,4,2
01474,10928,4,2
01475,04400,4,2
01475,10928,4,2
01476,04400,4,2
01476,10928,4,2
01477,04400,4,2
01477,10928,4,2
01478,04400,4,2
01478,10928,4,2
01479,04400,4,2
01479,10928,4,2
01480,04400,4,2
01480,09164,4,2
01480,10928,4,2
01481,04400,4,2
01481,10928,4,2
01482,04400,4,2
01482,10928,4,2
01483,04400,4,2
01483,10928,4,2
01483,11220,4,2
01484,04400,4,2
01484,10928,4,2
01484,10941,4,2
01484,14345,4,2
01485,04400,4,2
01485,10928,4,2
01486,00526,4,2
01486,03328,4,2
01486,04303,4,2
01486,04304,4,2
01486,09300,4,2
01486,09628,4,2
01486,09631,4,2
01486,09777,4,2
01486,10181,4,2
01486,11510,4,2
01487,14636,2,2
01487,14707,2,2
01487,14713,2,2
01487,14921,2,2
01488,04400,4,2
01488,09164,4,2
01488,10928,4,2
01489,00171,4,2
01489,09311,4,2
01489,11212,4,2
01489,17153,2,2
01489,17220,2,2
01489,20394,6,2
01490,04400,4,2
01490,10928,4,2
01491,09311,4,2
01491,11212,4,2
01492,04400,4,2
01492,10928,4,2
01493,04400,4,2
01493,09164,4,2
01493,10928,4,2
01493,11256,4,2
01494,04400,4,2
01494,10928,4,2
01495,04400,4,2
01495,10928,4,2
01496,04400,4,2
01496,10928,4,2
01497,17143,2,2
01498,17143,2,2
01499,04400,4,2
01499,10928,4,2
01500,10755,4,2
01501,10755,4,2
01502,10755,4,2
01503,20559,6,2
01504,04400,4,2
01504,10928,4,2
01504,11217,4,2
01504,17143,2,2
01505,09904,4,2
01505,10745,4,2
01506,17142,2,2
01507,20559,6,2
01508,09904,4,2
01509,17143,2,2
01510,04400,4,2
01510,10204,4,2
01510,10220,4,2
01510,10224,4,2
01510,10250,4,2
01510,10253,4,2
01510,10273,4,2
01510,10326,4,2
01510,10330,4,2
01510,10360,4,2
01510,10928,4,2
01511,04401,4,2
01512,09312,4,2
01512,11212,4,2
01512,17143,2,2
01513,04400,4,2
01513,10928,4,2
01514,04400,4,2
01514,10928,4,2
01515,04400,4,2
01515,10928,4,2
01516,04400,4,2
01516,10928,4,2
01517,04400,4,2
01517,10928,4,2
01518,04400,4,2
01518,10928,4,2
01519,04400,4,2
01519,09164,4,2
01519,10928,4,2
01520,18928,4,2
01520,20505,6,2
01520,22312,6,2
01521,04400,4,2
01521,10928,4,2
01522,04400,4,2
01522,10928,4,2
01523,04400,4,2
01523,09164,4,2
01523,10928,4,2
01524,04400,4,2
01524,09164,4,2
01524,10928,4,2
01525,04400,4,2
01525,10928,4,2
01526,04400,4,2
01526,10928,4,2
01527,02071,4,2
01527,04400,4,2
01527,09164,4,2
01527,10928,4,2
01528,04400,4,2
01528,10928,4,2
01529,09305,4,2
01529,10928,4,2
01529,10941,4,2
01529,11003,4,2
01529,11256,4,2
01530,04400,4,2
01530,10928,4,2
01530,11256,4,2
01531,04400,4,2
01531,11537,4,2
01532,04400,4,2
01532,10928,4,2
01533,11544,4,2
01534,04400,4,2
01534,09164,4,2
01534,10928,4,2
01535,04400,4,2
01535,10928,4,2
01536,02131,4,2
01536,02132,4,2
01536,02134,4,2
01536,02283,4,2
01536,02328,4,2
01536,02336,4,2
01536,02447,4,2
01536,02457,4,2
01536,02733,4,2
01536,02758,4,2
01536,02793,4,2
01536,02811,4,2
01536,02823,4,2
01536,02830,4,2
01536,02859,4,2
01536,02954,4,2
01536,03005,4,2
01536,03006,4,2
01536,03047,4,2
01536,03082,4,2
01536,03174,4,2
01536,03233,4,2
01536,03239,4,2
01536,04597,4,2
01536,04601,4,2
01536,04622,4,2
01536,04648,4,2
01536,04747,4,2
01536,04876,4,2
01536,04965,4,2
01536,04989,4,2
01536,05019,4,2
01536,05039,4,2
01536,05043,4,2
01536,05148,4,2
01536,05163,4,2
01536,05234,4,2
01536,05235,4,2
01536,05406,4,2
01536,05452,4,2
01536,05537,4,2
01536,05612,4,2
01536,05626,4,2
01536,05631,4,2
01536,05674,4,2
01536,05716,4,2
01536,05735,4,2
01536,05845,4,2
01536,05990,4,2
01536,05991,4,2
01536,06029,4,2
01536,06030,4,2
01536,06031,4,2
01536,06032,4,2
01536,06034,4,2
01536,06035,4,2
01536,06076,4,2
01536,06102,4,2
01536,06267,4,2
01536,06269,4,2
01536,06272,4,2
01536,06307,4,2
01536,06379,4,2
01536,06427,4,2
01536,06502,4,2
01536,06590,4,2
01536,06689,4,2
01536,06778,4,2
01536,06787,4,2
01536,06914,4,2
01536,06988,4,2
01536,07018,4,2
01536,07092,4,2
01536,07111,4,2
01536,07302,4,2
01536,07370,4,2
01536,07391,4,2
01536,07425,4,2
01536,07564,4,2
01536,07588,4,2
01536,07717,4,2
01536,07750,4,2
01536,07751,4,2
01536,07822,4,2
01536,07890,4,2
01536,07973,4,2
01536,07982,4,2
01536,08003,4,2
01536,08093,4,2
01536,08117,4,2
01536,08118,4,2
01536,08119,4,2
01536,08123,4,2
01536,08186,4,2
01536,08209,4,2
01536,08311,4,2
01536,08422,4,2
01536,08526,4,2
01536,08555,4,2
01536,08569,4,2
01536,08571,4,2
01536,08599,4,2
01536,08647,4,2
01536,08737,4,2
01536,08739,4,2
01536,08740,4,2
01536,08761,4,2
01536,08775,4,2
01536,08777,4,2
01536,08788,4,2
01536,08829,4,2
01536,08830,4,2
01536,08892,4,2
01536,08938,4,2
01536,08971,4,2
01536,08972,4,2
01536,20139,4,2
01537,04400,4,2
01537,10928,4,2
01538,04400,4,2
01538,10928,4,2
01539,04400,4,2
01539,10928,4,2
01540,04400,4,2
01540,10396,4,2
01540,10928,4,2
01541,04400,4,2
01541,10928,4,2
01542,04400,4,2
01542,10928,4,2
01543,04400,4,2
01543,09164,4,2
01543,10928,4,2
01544,04400,4,2
01544,10928,4,2
01545,04400,4,2
01545,10928,4,2
01546,04400,4,2
01546,09164,4,2
01546,10928,4,2
01547,04400,4,2
01547,10928,4,2
01548,04400,4,2
01548,10928,4,2
01549,04400,4,2
01549,10928,4,2
01550,09164,4,2
01551,04400,4,2
01551,10928,4,2
01552,04400,4,2
01552,09164,4,2
01552,10928,4,2
01553,04400,4,2
01553,10928,4,2
01554,04400,4,2
01554,09164,4,2
01554,10928,4,2
01555,09164,4,2
01555,09305,4,2
01555,10928,4,2
01555,10941,4,2
01555,11256,4,2
01556,09164,4,2
01557,04400,4,2
01557,09164,4,2
01557,10928,4,2
01558,04400,4,2
01558,09164,4,2
01558,10928,4,2
01559,04400,4,2
01560,04400,4,2
01560,09164,4,2
01560,10928,4,2
01561,04400,4,2
01561,10928,4,2
01562,04400,4,2
01562,10928,4,2
01563,04400,4,2
01563,10928,4,2
01564,15343,2,2
01565,14632,2,2
01565,14711,2,2
01565,14921,2,2
01566,04400,4,2
01566,10396,4,2
01566,10928,4,2
01567,04400,4,2
01567,10928,4,2
01568,04400,4,2
01568,10928,4,2
01569,09676,4,2
01569,10973,4,2
01569,04231,4,2
01569,04307,4,2
01569,04400,4,2
01569,04414,4,2
01569,04420,4,2
01569,04421,4,2
01569,04451,4,2
01569,04504,4,2
01569,04537,4,2
01569,09022,4,2
01569,09029,4,2
01569,09039,4,2
01569,09081,4,2
01569,09092,4,2
01569,09108,4,2
01569,09109,4,2
01569,09110,4,2
01569,09308,4,2
01569,09348,4,2
01569,09349,4,2
01569,09355,4,2
01569,09374,4,2
01569,09377,4,2
01569,09446,4,2
01569,09464,4,2
01569,09467,4,2
01569,09473,4,2
01569,09478,4,2
01569,09498,4,2
01569,09500,4,2
01569,09590,4,2
01569,09591,4,2
01569,09592,4,2
01569,09593,4,2
01569,09597,4,2
01569,09637,4,2
01569,09640,4,2
01569,09650,4,2
01569,09655,4,2
01569,09662,4,2
01569,09690,4,2
01569,09739,4,2
01569,09783,4,2
01569,09785,4,2
01569,09791,4,2
01569,09811,4,2
01569,09830,4,2
01569,09834,4,2
01569,09860,4,2
01569,09875,4,2
01569,09921,4,2
01569,09932,4,2
01569,09940,4,2
01569,09974,4,2
01569,09991,4,2
01569,10003,4,2
01569,10048,4,2
01569,10050,4,2
01569,10051,4,2
01569,10125,4,2
01569,10185,4,2
01569,10190,4,2
01569,10194,4,2
01569,10217,4,2
01569,10218,4,2
01569,10227,4,2
01569,10234,4,2
01569,10235,4,2
01569,10258,4,2
01569,10262,4,2
01569,10271,4,2
01569,10278,4,2
01569,10295,4,2
01569,10297,4,2
01569,10316,4,2
01569,10321,4,2
01569,10326,4,2
01569,10335,4,2
01569,10376,4,2
01569,10390,4,2
01569,10391,4,2
01569,10392,4,2
01569,10393,4,2
01569,10478,4,2
01569,10494,4,2
01569,10528,4,2
01569,10543,4,2
01569,10586,4,2
01569,10635,4,2
01569,10703,4,2
01569,10716,4,2
01569,10717,4,2
01569,10728,4,2
01569,10730,4,2
01569,10732,4,2
01569,10742,4,2
01569,10755,4,2
01569,10840,4,2
01569,10856,4,2
01569,10865,4,2
01569,10867,4,2
01569,10895,4,2
01569,10898,4,2
01569,10899,4,2
01569,10908,4,2
01569,10923,4,2
01569,10928,4,2
01569,10975,4,2
01569,10998,4,2
01569,10999,4,2
01569,11005,4,2
01569,11006,4,2
01569,11190,4,2
01569,11191,4,2
01569,11400,4,2
01569,11461,4,2
01569,11462,4,2
01569,11468,4,2
01569,11499,4,2
01569,11525,4,2
01569,11526,4,2
01569,11555,4,2
01569,11629,4,2
01569,11633,4,2
01569,11644,4,2
01569,15678,2,2
01569,17136,2,2
01569,17161,7,2
01569,17162,2,2
01569,17175,2,2
01569,17177,2,2
01569,17192,2,2
01569,17715,4,2
01569,17716,4,2
01569,17717,4,2
01569,17718,4,2
01569,17719,4,2
01569,17720,4,2
01569,20285,6,2
01569,20311,6,2
01569,20313,6,2
01569,20347,6,2
01569,20353,6,2
01569,20370,6,2
01569,20386,6,2
01569,20421,6,2
01569,20435,6,2
01569,20437,6,2
01569,20613,2,2
01569,20614,2,2
01570,04400,4,2
01570,10928,4,2
01571,04400,4,2
01571,10928,4,2
01572,04400,4,2
01572,09164,4,2
01572,10928,4,2
01572,10941,4,2
01573,09164,4,2
01574,04400,4,2
01575,04400,4,2
01575,09164,4,2
01575,10928,4,2
01576,04400,4,2
01576,10928,4,2
01577,04400,4,2
01577,10928,4,2
01578,04400,4,2
01578,10928,4,2
01579,04400,4,2
01579,10928,4,2
01580,02146,4,2
01580,05483,4,2
01580,08406,4,2
01581,04400,4,2
01581,09164,4,2
01581,10928,4,2
01582,04400,4,2
01582,10928,4,2
01583,04400,4,2
01583,10928,4,2
01584,04400,4,2
01584,09164,4,2
01584,10928,4,2
01585,04400,4,2
01585,10928,4,2
01586,14479,2,2
01586,14480,2,2
01586,14481,2,2
01586,14482,2,2
01586,14483,2,2
01586,14484,2,2
01586,14485,2,2
01586,14486,2,2
01586,14487,2,2
01587,09302,4,2
01588,04400,4,2
01588,10928,4,2
01589,04400,4,2
01589,10928,4,2
01590,04400,4,2
01590,10928,4,2
01591,04400,4,2
01591,10928,4,2
01592,10928,4,2
01593,04400,4,2
01593,10928,4,2
01594,04400,4,2
01594,10928,4,2
01595,10928,4,2
01596,04400,4,2
01596,10928,4,2
01597,04400,4,2
01597,10928,4,2
01598,09302,4,2
01599,10928,4,2
01600,04400,4,2
01600,10928,4,2
01601,04400,4,2
01601,10928,4,2
01602,04400,4,2
01602,10928,4,2
01603,04400,4,2
01604,04400,4,2
01604,10928,4,2
01605,04400,4,2
01605,10928,4,2
01606,04400,4,2
01606,10928,4,2
01607,09096,4,2
01607,09308,4,2
01607,09313,4,2
01607,09525,4,2
01607,09613,4,2
01607,09783,4,2
01607,09944,4,2
01607,09952,4,2
01607,10256,4,2
01607,10294,4,2
01607,10368,4,2
01607,10376,4,2
01607,10454,4,2
01607,10527,4,2
01607,10592,4,2
01607,10635,4,2
01607,10685,4,2
01607,10686,4,2
01607,10726,4,2
01607,10785,4,2
01607,10900,4,2
01607,11244,4,2
01607,11400,4,2
01607,11498,4,2
01607,11499,4,2
01607,11512,4,2
01607,11513,4,2
01608,04400,4,2
01608,10396,4,2
01608,10928,4,2
01609,04400,4,2
01609,09164,4,2
01609,10928,4,2
01610,10194,4,2
01610,10220,4,2
01610,10235,4,2
01610,10249,4,2
01610,10255,4,2
01610,10275,4,2
01610,10326,4,2
01610,10331,4,2
01610,10383,4,2
01611,04400,4,2
01611,10928,4,2
01612,04441,4,2
01612,04485,4,2
01612,09098,4,2
01612,11404,4,2
01612,11405,4,2
01612,11406,4,2
01612,11407,4,2
01612,11409,4,2
01612,19415,4,2
01612,19507,4,2
01612,19509,4,2
01613,17151,2,2
01614,15343,2,2
01615,04400,4,2
01615,10396,4,2
01615,10928,4,2
01616,03925,4,2
01616,04400,4,2
01616,10396,4,2
01616,10928,4,2
01616,17140,2,2
01616,18702,4,2
01617,11217,4,2
01618,04400,4,2
01618,10396,4,2
01618,10928,4,2
01619,04400,4,2
01619,10396,4,2
01619,10928,4,2
01620,10863,4,2
01621,09645,4,2
01622,02127,4,2
01622,02141,4,2
01622,02218,4,2
01622,02271,4,2
01622,02311,4,2
01622,02328,4,2
01622,02342,4,2
01622,02346,4,2
01622,02397,4,2
01622,02398,4,2
01622,02512,4,2
01622,02554,4,2
01622,02608,4,2
01622,02628,4,2
01622,02630,4,2
01622,02633,4,2
01622,02705,4,2
01622,02828,4,2
01622,02857,4,2
01622,02951,4,2
01622,02970,4,2
01622,03004,4,2
01622,03162,4,2
01622,03166,4,2
01622,03196,4,2
01622,04597,4,2
01622,04744,4,2
01622,05043,4,2
01622,05161,4,2
01622,05235,4,2
01622,05443,4,2
01622,05444,4,2
01622,05446,4,2
01622,06467,4,2
01622,06913,4,2
01622,07229,4,2
01622,07230,4,2
01622,07259,4,2
01622,07432,4,2
01622,07567,4,2
01622,07580,4,2
01622,07653,4,2
